,PC,Address,Recency,Frequency
70597,0xb6593043,0xbf88a208,12,711
70598,0xb6593043,0xbf88a20c,12,711
70599,0xb6593077,0xbf88a210,12,711
70600,0xb65930b4,0xbf88a214,12,711
70601,0xb6593043,0xbf88a218,10,711
70602,0xb6593043,0xbf88a21c,0,180505
70603,0xb6593158,0xbf8880bc,14,4
70604,0x804cff2,0xbf88a219,2,4291
70605,0x804cff5,0xbf8880f0,20,709
70606,0x804902c,0x80584bc,5,684
70607,0x8048ebc,0x805845c,18,776
70608,0x8048ec2,0x8058460,18,776
70609,0xb7fb6d9b,0xb7fc4714,39,134
70610,0xb7fb6d9e,0xbf888068,8,1
70611,0xb7fb6da9,0x80583a0,39,131
70612,0xb7fb6dac,0xbf888080,3,23
70613,0xb7fb6daf,0xb7fc475c,18,776
70614,0xb7fb6db2,0x80583e0,18,776
70615,0xb7fb6db5,0x8048d88,0,180505
70616,0xb7fb6db8,0x8048d84,0,180505
70617,0xb7fb6dbf,0xbf888084,23,2
70618,0xb7fb6dc2,0xb7fc4718,39,119
70619,0xb7fb6dcb,0x80583a8,39,119
70620,0xb7fb6dd1,0xb7fc46e0,18,776
70621,0xb7fb6dd3,0xbf88808c,7,653
70622,0xb7fb6dd6,0xbf888090,10,72
70623,0xb7fb6dd9,0xbf888088,17,650
70624,0xb7fb6de2,0x804866d,1,630
70625,0xb7fb6dec,0xb7fc47c4,18,776
70626,0xb7fb6dfd,0x8058410,18,776
70627,0xb7fb6e00,0x8048ba4,0,180505
70628,0xb7fb6e0e,0xb7fc4874,18,776
70629,0xb7fb6e14,0xb6667334,33,550
70630,0xb7fb6e1b,0x8048660,0,180505
